geonameid	name	latitude	longitude	country	admin1	admin2	population	elevation	gtopo30	timezone
1277820	Baharampur	24.1	88.25	IN	Bengal		180547		18	Asia/Calcutta
1277835	Bahādurgarh	28.6833333	76.9166667	IN	Haryāna		153613		206	Asia/Calcutta
1277836	Bahādurganj	26.2666667	87.8166667	IN	Bihār State of		31405		51	Asia/Calcutta
1277841	Bāh	26.87	78.5975	IN	State of Uttar Pradesh		15359		147	Asia/Calcutta
1277844	Bagulā	23.3166667	88.65	IN	Bengal		20999		7	Asia/Calcutta
1277847	Bagru	26.8166667	75.55	IN	Rājasthān		25100		340	Asia/Calcutta
1277882	Bāghpat	28.95	77.2166667	IN	India (general)		41766		223	Asia/Calcutta
1277897	Bāghdogra	26.7	88.3166667	IN	Bengal		17372		131	Asia/Calcutta
1277902	Bāgha Purāna	30.6833333	75.1	IN	State of Punjab		23360		224	Asia/Calcutta
1277909	Bāgepalli	13.7847222	77.7930556	IN	Karnātaka		24031		714	Asia/Calcutta
1277924	Bagasra	21.4833333	70.95	IN	Gujarāt		32944		156	Asia/Calcutta
1277930	Bagar	28.1833333	75.5	IN	Rājasthān		15670		315	Asia/Calcutta
1277936	Bāgalkot	16.1833333	75.7	IN	Karnātaka		97269		533	Asia/Calcutta
1277939	Bagaha	27.1	84.0833333	IN	Bihār State of		103855		75	Asia/Calcutta
1277949	Badvel	14.75	79.05	IN	Andhra Pradesh		16238		127	Asia/Calcutta
1277950	Badūria	22.7416667	88.7858333	IN	Bengal		49547		8	Asia/Calcutta
1277970	Badnāwar	23.0166667	75.2166667	IN	State of Madhya Pradesh		18790		505	Asia/Calcutta
1277976	Badlapur	19.15	73.2666667	IN	Mahārāshtra		104636		44	Asia/Calcutta
1278017	Bādāmi	15.9166667	75.6833333	IN	Karnātaka		28314		567	Asia/Calcutta
1278023	Badagara	11.6	75.5833333	IN	Kerala		76493		6	Asia/Calcutta
1278026	Bada Barabīl	22.1166667	85.4	IN	Orissa		56870		461	Asia/Calcutta
1278036	Bachhraon	28.9333333	78.2166667	IN	State of Uttar Pradesh		29232		209	Asia/Calcutta
1278052	Babrāla	28.2666667	78.4	IN	State of Uttar Pradesh		16670		178	Asia/Calcutta
1278054	Bābra	21.85	71.3	IN	Gujarāt		18993		158	Asia/Calcutta
1278058	Babīna	25.25	78.4666667	IN	State of Uttar Pradesh		35538		303	Asia/Calcutta
1278064	Baberu	25.55	80.7166667	IN	State of Uttar Pradesh		15607		112	Asia/Calcutta
1278073	Bābai	22.7	77.9333333	IN	State of Madhya Pradesh		16176		297	Asia/Calcutta
1278083	Āzamgarh	26.06	83.1861111	IN	State of Uttar Pradesh		116644		65	Asia/Calcutta
1278094	Ayodhya	26.8	82.2	IN	State of Uttar Pradesh		53293		93	Asia/Calcutta
1278100	Ayakkudi	10.45	77.55	IN	Tamil Nādu		24120		403	Asia/Calcutta
1278122	Avanigadda	16.0166667	80.9166667	IN	Andhra Pradesh		25761		8	Asia/Calcutta
1278124	Avanāshi	11.2	77.2833333	IN	Tamil Nādu		24327		315	Asia/Calcutta
1278130	Āvadi	13.1155556	80.1016667	IN	Tamil Nādu		250044		17	Asia/Calcutta
1278139	Ausa	18.25	76.5	IN	Mahārāshtra		34161		634	Asia/Calcutta
1278148	Aurangābād	24.75	84.3666667	IN	Bihār State of		95929		108	Asia/Calcutta
1278149	Aurangābād	19.8833333	75.3333333	IN	Mahārāshtra		1016441		572	Asia/Calcutta
1278152	Auraiya	26.4666667	79.5166667	IN	State of Uttar Pradesh		70508		137	Asia/Calcutta
1278156	Aurād	18.25	77.4333333	IN	Karnātaka		17019		558	Asia/Calcutta
1278173	Āttūr	11.6	78.6166667	IN	Tamil Nādu		58702		212	Asia/Calcutta
1278176	Attingal	8.6833333	76.8333333	IN	Kerala		36595		19	Asia/Calcutta
1278190	Atrauli	28.0333333	78.2833333	IN	State of Uttar Pradesh		47512		182	Asia/Calcutta
1278201	Atmakūr	15.8833333	78.5833333	IN	Andhra Pradesh		35137		278	Asia/Calcutta
1278204	Atirāmpattinam	10.35	79.4	IN	Tamil Nādu		27909		1	Asia/Calcutta
1278208	Athni	16.7333333	75.0666667	IN	Karnātaka		42047		554	Asia/Calcutta
1278216	Āthagarh	20.5333333	85.6166667	IN	Orissa		16665		63	Asia/Calcutta
1278228	Atarra	25.2833333	80.5666667	IN	State of Uttar Pradesh		46168		124	Asia/Calcutta
1278278	Āsind	25.7333333	74.3333333	IN	Rājasthān		15389		466	Asia/Calcutta
1278279	Āsika	19.6	84.65	IN	Orissa		21134		30	Asia/Calcutta
1278282	Asifābād	19.3666667	79.2833333	IN	Andhra Pradesh		21213		225	Asia/Calcutta
1278294	Ashta	23.0166667	76.7166667	IN	State of Madhya Pradesh		45365		518	Asia/Calcutta
1278296	Ashta	16.95	74.4	IN	Mahārāshtra		35497		567	Asia/Calcutta
1278297	Ashoknagar	24.5666667	77.7166667	IN	State of Madhya Pradesh		64722		511	Asia/Calcutta
1278314	Āsansol	23.6833333	86.9833333	IN	Bengal		504271		96	Asia/Calcutta
1278320	Asandh	29.5166667	76.6	IN	Haryāna		25323		224	Asia/Calcutta
1278335	Arvi	20.9833333	78.2333333	IN	Mahārāshtra		41837		304	Asia/Calcutta
1278340	Aruppukkottai	9.5166667	78.1	IN	Tamil Nādu		85369		97	Asia/Calcutta
1278343	Arumuganeri	8.5666667	78.1166667	IN	Tamil Nādu		25151		5	Asia/Calcutta
1278345	Arukutti	9.8666667	76.35	IN	Kerala		17944		1	Asia/Calcutta
1278354	Arsikere	13.3138889	76.2561111	IN	Karnātaka		44269		820	Asia/Calcutta
1278365	Āron	24.3833333	77.4166667	IN	State of Madhya Pradesh		24274		505	Asia/Calcutta
1278393	Arkalgūd	12.765	76.0569444	IN	Karnātaka		15802		922	Asia/Calcutta
1278405	Ariyalūr	11.1333333	79.0833333	IN	Tamil Nādu		29144		75	Asia/Calcutta
1278432	Arcot	12.9	79.3333333	IN	Tamil Nādu		51943		165	Asia/Calcutta
1278446	Arāria	26.15	87.5166667	IN	Bihār State of		67474		47	Asia/Calcutta
1278448	Arantāngi	10.1666667	78.9833333	IN	Tamil Nādu		35621		46	Asia/Calcutta
1278454	Ārani	12.6666667	79.2833333	IN	Tamil Nādu		62858		152	Asia/Calcutta
1278455	Ārangaon	18.6666667	75.1833333	IN	Mahārāshtra		29591		547	Asia/Calcutta
1278458	Arang	21.2	81.9666667	IN	Chhattisgarh		17503		267	Asia/Calcutta
1278466	Arāmbāgh	22.8833333	87.7833333	IN	Bengal		60639		12	Asia/Calcutta
1278471	Arakkonam	13.1	79.6666667	IN	Tamil Nādu		79080		81	Asia/Calcutta
1278483	Ara	25.5666667	84.6666667	IN	Bihār State of		223676		51	Asia/Calcutta
1278498	Aonla	28.2833333	79.15	IN	State of Uttar Pradesh		50011		167	Asia/Calcutta
1278507	Anūpshahr	28.3666667	78.2666667	IN	State of Uttar Pradesh		25306		182	Asia/Calcutta
1278508	Anūppur	23.1	81.6833333	IN	State of Madhya Pradesh		18122		493	Asia/Calcutta
1278510	Anūpgarh	29.1911111	73.2086111	IN	Rājasthān		33309		155	Asia/Calcutta
1278532	Anta	25.15	76.3	IN	Rājasthān		30598		253	Asia/Calcutta
1278539	Annūr	11.2333333	77.1333333	IN	Tamil Nādu		19962		341	Asia/Calcutta
1278540	Annigeri	15.4333333	75.4333333	IN	Karnātaka		25753		630	Asia/Calcutta
1278553	Ankleshwar	21.6	73.0	IN	Gujarāt		74742		13	Asia/Calcutta
1278573	Anjār	23.1333333	70.0166667	IN	Gujarāt		66888		81	Asia/Calcutta
1278580	Anjangaon	21.1630556	77.3094444	IN	Mahārāshtra		54999		374	Asia/Calcutta
1278588	Anjad	22.0333333	75.05	IN	State of Madhya Pradesh		24286		151	Asia/Calcutta
1278593	Angul	20.85	85.1	IN	Orissa		44386		195	Asia/Calcutta
1278602	Angamāli	10.2	76.4	IN	Kerala		34399		32	Asia/Calcutta
1278609	Anekal	12.7	77.7	IN	Karnātaka		36693		915	Asia/Calcutta
1278621	Andol	17.8130556	78.0772222	IN	Andhra Pradesh		24645		495	Asia/Calcutta
1278622	Andiyūr	11.5833333	77.6	IN	Tamil Nādu		20436		251	Asia/Calcutta
1278625	Āndippatti	9.9833333	77.6333333	IN	Tamil Nādu		24448		308	Asia/Calcutta
1278667	Anantnāg	33.7333333	75.15	IN	Jammu and Kashmīr		79821		1601	Asia/Calcutta
1278672	Anantapur	14.6833333	77.6	IN	Andhra Pradesh		240442		335	Asia/Calcutta
1278676	Anandpur Sāhib	31.25	76.5	IN	State of Punjab		15229		287	Asia/Calcutta
1278685	Ānand	22.5666667	72.9333333	IN	Gujarāt		138009		36	Asia/Calcutta
1278688	Anakāpalle	17.6833333	83.0166667	IN	Andhra Pradesh		84357		26	Asia/Calcutta
1278692	Anaimalai	10.5833333	76.9333333	IN	Tamil Nādu		16131		265	Asia/Calcutta
1278698	Amudālavalasa	18.4166667	83.9	IN	Andhra Pradesh		39124		35	Asia/Calcutta
1278703	Āmta	22.58	88.0083333	IN	Bengal		16753		9	Asia/Calcutta
1278707	Amroli	21.3	72.85	IN	Gujarāt		17082		12	Asia/Calcutta
1278708	Amroha	28.9166667	78.4666667	IN	State of Uttar Pradesh		176253		207	Asia/Calcutta
1278710	Amritsar	31.6330556	74.8655556	IN	State of Punjab		1092450		218	Asia/Calcutta
1278715	Amreli	21.6166667	71.2333333	IN	Gujarāt		99742		129	Asia/Calcutta
1278718	Amrāvati	20.9333333	77.75	IN	Mahārāshtra		603837		343	Asia/Calcutta
1278742	Amod	21.9833333	72.9	IN	Gujarāt		18742		7	Asia/Calcutta
1278768	Āmli	20.2833333	73.0166667	IN	Dādra and Nagar Haveli		33369		26	Asia/Calcutta
1278774	Āmlāgora	22.8333333	87.3333333	IN	Bengal		19038		58	Asia/Calcutta
1278775	Amla	21.9333333	78.1166667	IN	State of Madhya Pradesh		29995		738	Asia/Calcutta
1278808	Amet	25.3	73.9333333	IN	Rājasthān		17434		576	Asia/Calcutta
1278815	Āmbūr	12.7833333	78.7	IN	Tamil Nādu		109873		316	Asia/Calcutta
1278827	Ambikāpur	23.1166667	83.2	IN	Chhattisgarh		72821		612	Asia/Calcutta
1278840	Ambattūr	13.0983333	80.1622222	IN	Tamil Nādu		341049		17	Asia/Calcutta
1278841	Ambāsamudram	8.7	77.4666667	IN	Tamil Nādu		32020		76	Asia/Calcutta
1278860	Ambāla	30.3783333	76.7808333	IN	Haryāna		146787		267	Asia/Calcutta
1278862	Ambājogāi	18.7333333	76.3833333	IN	Mahārāshtra		74114		642	Asia/Calcutta
1278868	Ambāh	26.7075	78.2261111	IN	State of Madhya Pradesh		40523		161	Asia/Calcutta
1278871	Ambad	19.6166667	75.8	IN	Mahārāshtra		29846		507	Asia/Calcutta
1278895	Amarpur	25.0333333	86.9	IN	Bihār State of		22796		58	Asia/Calcutta
1278899	Amarpātan	24.3166667	80.9833333	IN	State of Madhya Pradesh		16858		361	Asia/Calcutta
1278903	Amarnāth	19.2	73.1666667	IN	Mahārāshtra		217780		36	Asia/Calcutta
1278931	Amalner	21.05	75.0666667	IN	Mahārāshtra		97369		182	Asia/Calcutta
1278935	Amalāpuram	16.5833333	82.0166667	IN	Andhra Pradesh		52690		3	Asia/Calcutta
1278941	Alwaye	10.1166667	76.35	IN	Kerala		23703		6	Asia/Calcutta
1278946	Alwar	27.5666667	76.6	IN	Rājasthān		283228		270	Asia/Calcutta
1278964	Alot	23.7666667	75.55	IN	State of Madhya Pradesh		23134		432	Asia/Calcutta
1278969	Along	28.1666667	94.7666667	IN	Arunāchal Pradesh		18425		421	Asia/Calcutta
1278973	Alnāvar	15.4333333	74.7333333	IN	Karnātaka		16926		555	Asia/Calcutta
1278974	Almora	29.6166667	79.6666667	IN	State of Uttaranchal		32442		1668	Asia/Calcutta
1278985	Alleppey	9.4833333	76.3166667	IN	Kerala		176783		1	Asia/Calcutta
1278994	Allahābād	25.45	81.85	IN	State of Uttar Pradesh		1073438		72	Asia/Calcutta
1279005	Alīpur	28.8	77.15	IN	Delhi		20736		210	Asia/Calcutta
1279017	Alīgarh	27.8833333	78.0833333	IN	State of Uttar Pradesh		753207		180	Asia/Calcutta
1279023	Alīganj	27.5	79.1833333	IN	State of Uttar Pradesh		26652		155	Asia/Calcutta
1279027	Alībāg	18.6411111	72.8791667	IN	Mahārāshtra		20752		-9999	Asia/Calcutta
1279058	Ālangulam	8.8666667	77.5	IN	Tamil Nādu		28558		121	Asia/Calcutta
1279061	Ālangāyam	12.6	78.75	IN	Tamil Nādu		17357		572	Asia/Calcutta
1279064	Alandur	13.0025	80.2061111	IN	Tamil Nādu		153775		21	Asia/Calcutta
1279066	Alandi	18.6666667	73.9	IN	Mahārāshtra		21383		581	Asia/Calcutta
1279068	Aland	17.5666667	76.5666667	IN	Karnātaka		39064		488	Asia/Calcutta
1279094	Akot	21.0963889	77.0586111	IN	Mahārāshtra		86917		345	Asia/Calcutta
1279105	Akola	20.7333333	77.0	IN	Mahārāshtra		428857		283	Asia/Calcutta
1279115	Aklera	24.4166667	76.5666667	IN	Rājasthān		19683		306	Asia/Calcutta
1279123	Ākivīdu	16.6	81.3833333	IN	Andhra Pradesh		40413		1	Asia/Calcutta
1279134	Akbarpur	26.4166667	82.55	IN	State of Uttar Pradesh		36865		82	Asia/Calcutta
1279135	Akbarpur	26.3833333	79.95	IN	State of Uttar Pradesh		18835		127	Asia/Calcutta
1279144	Akaltara	22.0166667	82.4333333	IN	Chhattisgarh		21333		281	Asia/Calcutta
1279147	Akalkot	17.5333333	76.2166667	IN	Mahārāshtra		39226		444	Asia/Calcutta
1279154	Ajra	16.1166667	74.2	IN	Mahārāshtra		15864		668	Asia/Calcutta
1279158	Ajnāla	31.8425	74.7588889	IN	State of Punjab		19691		209	Asia/Calcutta
1279159	Ajmer	26.45	74.6333333	IN	Rājasthān		517911		517	Asia/Calcutta
1279186	Āīzawl	23.7333333	92.7166667	IN	Mizoram		265331		1018	Asia/Calcutta
1279219	Ahraurā	25.0166667	83.0166667	IN	State of Uttar Pradesh		25075		83	Asia/Calcutta
1279227	Ahmadpur	18.7	76.9333333	IN	Mahārāshtra		40218		506	Asia/Calcutta
1279228	Ahmadnagar	19.0833333	74.7333333	IN	Mahārāshtra		367140		646	Asia/Calcutta
1279233	Ahmadābād	23.0333333	72.6166667	IN	Gujarāt		3719710		66	Asia/Calcutta
1279259	Āgra	27.1833333	78.0166667	IN	State of Uttar Pradesh		1430055		171	Asia/Calcutta
1279290	Agartala	23.8363889	91.275	IN	Tripura		203264		18	Asia/Calcutta
1279299	Agar	23.7	76.0166667	IN	State of Madhya Pradesh		34532		505	Asia/Calcutta
1279306	Afzalpur	17.2	76.35	IN	Karnātaka		20094		408	Asia/Calcutta
1279307	Afzalgarh	29.4	78.6833333	IN	State of Uttar Pradesh		27753		211	Asia/Calcutta
1279323	Adūr	9.1666667	76.7333333	IN	Kerala		29652		57	Asia/Calcutta
1279334	Ādra	23.5	86.6666667	IN	Bengal		22159		154	Asia/Calcutta
1279335	Ādoni	15.6333333	77.2833333	IN	Andhra Pradesh		163631		432	Asia/Calcutta
1279344	Ādilābād	19.6666667	78.5333333	IN	Andhra Pradesh		118526		259	Asia/Calcutta
1279356	Addanki	15.8166667	79.9833333	IN	Andhra Pradesh		28547		34	Asia/Calcutta
1279382	Achhnera	27.1833333	77.7666667	IN	State of Uttar Pradesh		20532		167	Asia/Calcutta
1279390	Achalpur	21.2572222	77.5086111	IN	Mahārāshtra		111278		369	Asia/Calcutta
1279394	Ābu Road	24.4833333	72.7833333	IN	Rājasthān		50262		257	Asia/Calcutta
1279396	Ābu	24.6	72.7	IN	Rājasthān		24981		1165	Asia/Calcutta
1279403	Abohar	30.15	74.1833333	IN	State of Punjab		130603		178	Asia/Calcutta
1279407	Abhayāpuri	26.3333333	90.6666667	IN	Assam		15802		36	Asia/Calcutta
1344069	Contai	21.7786111	87.7536111	IN	Bengal		88702		8	Asia/Calcutta
1348562	Srirāmpur	22.9488889	88.0188889	IN	Bengal		18682		19	Asia/Calcutta
1348739	Dumjor	22.6408333	88.2202778	IN	Bengal		17972		11	Asia/Calcutta
1348747	Bankra	22.6275	88.2980556	IN	Bengal		56273		7	Asia/Calcutta
1348753	Chakapara	22.6322222	88.3486111	IN	Bengal		27320		13	Asia/Calcutta
1348775	Mahiari	22.5922222	88.2377778	IN	Bengal		17051		8	Asia/Calcutta
1348780	Dhulagari	22.5869444	88.1730556	IN	Bengal		21080		9	Asia/Calcutta
1348785	Pānchla	22.5438889	88.1380556	IN	Bengal		23526		7	Asia/Calcutta
1348818	Nangi	22.5083333	88.2152778	IN	Bengal		440894		8	Asia/Calcutta
1348820	Pujali	22.4652778	88.1516667	IN	Bengal		45379		6	Asia/Calcutta
1349041	Monoharpur	22.1083333	88.0788889	IN	Bengal		23362		4	Asia/Calcutta
1349357	Nabagrām	22.2880556	88.5091667	IN	Bengal		34728		6	Asia/Calcutta
1445156	Singāpur	17.4697222	78.1275	IN	Andhra Pradesh		24457		582	Asia/Calcutta
1445378	Ghatkesar	17.4494444	78.6852778	IN	Andhra Pradesh		19243		470	Asia/Calcutta
1462711	Vijayapura	13.2936111	77.8016667	IN	Karnātaka		31558		888	Asia/Calcutta
1462733	Ādampur	31.4327778	75.7175	IN	State of Punjab		17027		233	Asia/Calcutta
1465622	Porur	13.0319444	80.1575	IN	Tamil Nādu		33060		18	Asia/Calcutta
1465825	Madipakkam	12.9725	80.2091667	IN	Tamil Nādu		16396		5	Asia/Calcutta
1465828	Perungudi	12.9713889	80.2472222	IN	Tamil Nādu		30363		10	Asia/Calcutta
1465910	Madambakkam	12.8525	80.0466667	IN	Tamil Nādu		17058		38	Asia/Calcutta
89570	Zakho	37.1441667	42.6872222	IQ	Dahūk		95052		428	Asia/Baghdad
90026	Tozkhurmato	34.8830556	44.6219444	IQ	Şalāḩ ad Dīn		59886		198	Asia/Baghdad
90150	Tikrīt	34.5966667	43.6769444	IQ	Şalāḩ ad Dīn		42477		116	Asia/Baghdad
90353	Tall Kayf	36.4894444	43.1191667	IQ	Nīnawá		23524		302	Asia/Baghdad
90708	Sīnā	36.8086111	43.0386111	IQ	Dahūk		128776		669	Asia/Baghdad
91597	Sāmarrā'	34.1958333	43.8758333	IQ	Şalāḩ ad Dīn		158508		82	Asia/Baghdad
91812	Saddat al Hindīyah	32.7147222	44.2802778	IQ	Bābil		30622		23	Asia/Baghdad
92002	Rawandoz	36.6113889	44.5225	IQ	Arbīl		22943		827	Asia/Baghdad
92004	Rāwah	34.4686111	41.9169444	IQ	Al Anbār		20580		119	Asia/Baghdad
92430	Qarah Qūsh	36.2694444	43.3772222	IQ	Nīnawá		28448		274	Asia/Baghdad
93709	Mandalī	33.7436111	45.5463889	IQ	Diyālá		29785		138	Asia/Baghdad
94220	Koi Sanjaq	36.0838889	44.6277778	IQ	Arbīl		44987		582	Asia/Baghdad
94298	Kifrī	34.6913889	44.9608333	IQ	Diyālá		30143		219	Asia/Baghdad
94787	Kirkuk	35.4680556	44.3922222	IQ	At Taʼmīm		601433		354	Asia/Baghdad
94824	Karbalā'	32.5977778	44.0161111	IQ	Karbalāʼ		434450		24	Asia/Baghdad
95446	Arbīl	36.19	44.0088889	IQ	Arbīl		932800		429	Asia/Baghdad
95788	Hīt	33.6366667	42.8225	IQ	Al Anbār		31901		89	Asia/Baghdad
96309	Ḩadīthah	34.1397222	42.3780556	IQ	Al Anbār		30925		149	Asia/Baghdad
97417	Chamchamal	35.5366667	44.8319444	IQ	As Sulaymānīyah		75634		706	Asia/Baghdad
97783	Bayjī	34.925	43.4875	IQ	Şalāḩ ad Dīn		36454		124	Asia/Baghdad
97990	Ba`qūbah	33.75	44.6411111	IQ	Diyālá		152550		41	Asia/Baghdad
98012	Pēnjwīn	35.6202778	45.9472222	IQ	As Sulaymānīyah		27116		1256	Asia/Baghdad
98112	Balad	34.0163889	44.1463889	IQ	Şalāḩ ad Dīn		42088		53	Asia/Baghdad
98182	Baghdad	33.3386111	44.3938889	IQ	Muḩāfaz̧at Baghdād		5672513		41	Asia/Baghdad
98245	Az Zubayr	30.3891667	47.7080556	IQ	Al Başrah		122676		23	Asia/Baghdad
98459	Aş Şuwayrah	32.9255556	44.7758333	IQ	Wāsiţ		42354		25	Asia/Baghdad
98463	As Sulaymānīyah	35.5616667	45.4408333	IQ	As Sulaymānīyah		723170		830	Asia/Baghdad
98530	As Samāwah	31.3094444	45.2802778	IQ	Al Muthanná		152890		8	Asia/Baghdad
98589	Ash Shināfīyah	31.5822222	44.6455556	IQ	Al Qādisīyah		22643		8	Asia/Baghdad
98622	Ash Shaţrah	31.4175	46.1772222	IQ	Dhī Qār		82732		2	Asia/Baghdad
98629	Ash Shāmīyah	31.9630556	44.5977778	IQ	Al Qādisīyah		57661		5	Asia/Baghdad
98677	Ar Ruţbah	33.0380556	40.2844444	IQ	Al Anbār		22370		618	Asia/Baghdad
98685	Ar Rumaythah	31.5261111	45.2063889	IQ	Al Muthanná		47248		9	Asia/Baghdad
98717	Ar Ramādī	33.4197222	43.3125	IQ	Al Anbār		274539		51	Asia/Baghdad
98854	An Nāşirīyah	31.0541667	46.2594444	IQ	Dhī Qār		400249		4	Asia/Baghdad
98860	An Najaf	31.9961111	44.3147222	IQ	An Najaf		482576		51	Asia/Baghdad
99010	Al Qāsim	32.3077778	44.6788889	IQ	Bābil		36992		20	Asia/Baghdad
99039	Al Musayyib	32.7786111	44.29	IQ	Bābil		42901		28	Asia/Baghdad
99060	Al Mishkhāb	31.8016667	44.4902778	IQ	An Najaf		23189		13	Asia/Baghdad
99062	Al Miqdādīyah	33.9786111	44.9369444	IQ	Diyālá		50698		67	Asia/Baghdad
99071	Al Mawşil al Jadīdah	36.3291667	43.0861111	IQ	Nīnawá		2065597		283	Asia/Baghdad
99097	Al Majarr al Kabīr	31.575	47.1580556	IQ	Maysān		35515		3	Asia/Baghdad
99131	Al Kūt	32.4975	45.8291667	IQ	Wāsiţ		315162		23	Asia/Baghdad
99169	Al Khāliş	33.8183333	44.5244444	IQ	Diyālá		70046		42	Asia/Baghdad
99306	`Alī al Gharbī	32.4641667	46.6786111	IQ	Maysān		19711		12	Asia/Baghdad
99344	Al Hindīyah	32.5433333	44.2225	IQ	Iraq (general)		57490		16	Asia/Baghdad
99347	Al Ḩillah	32.4794444	44.4327778	IQ	Bābil		289709		26	Asia/Baghdad
99350	Al Ḩayy	32.1769444	46.0447222	IQ	Wāsiţ		78272		8	Asia/Baghdad
99369	Al Hārithah	30.7186111	47.7208333	IQ	Al Başrah		92395		19	Asia/Baghdad
99434	Ghammās	31.7352778	44.6075	IQ	Al Qādisīyah		30909		23	Asia/Baghdad
99439	Nāḩiyat al Fuhūd	30.9697222	46.7227778	IQ	Dhī Qār		21551		7	Asia/Baghdad
99446	Al Fāw	29.9680556	48.4672222	IQ	Al Başrah		104569		7	Asia/Baghdad
99454	Al Fallūjah	33.3561111	43.7827778	IQ	Al Anbār		190159		39	Asia/Baghdad
99548	Al `Azīzīyah	32.9083333	45.0666667	IQ	Wāsiţ		44751		32	Asia/Baghdad
99608	Al `Amārah	31.8452778	47.1752778	IQ	Maysān		323302		5	Asia/Baghdad
99738	`Afak	32.0625	45.2427778	IQ	Al Qādisīyah		21888		23	Asia/Baghdad
99759	Ad Dujayl	33.8466667	44.2344444	IQ	Şalāḩ ad Dīn		26362		51	Asia/Baghdad
99762	Ad Dīwānīyah	31.9877778	44.9255556	IQ	Al Qādisīyah		318801		17	Asia/Baghdad
388349	Al Başrah al Qadīmah	30.4955556	47.8175	IQ	Al Başrah		2015483		6	Asia/Baghdad
448149	Sinjār	36.3166667	41.85	IQ	Nīnawá		38294		506	Asia/Baghdad
14256	Āzādshahr	34.8	48.55	IR	Hamadān		514102		1873	Asia/Tehran
23814	Kahrīz	34.3877778	47.0580556	IR	Kermānshāh		766706		1298	Asia/Tehran
24851	Nūrābād	34.0666667	47.9666667	IR	Ostān-e Lorestān		73528		1832	Asia/Tehran
32723	Īstgāh-e RāhĀhan-e Garmsār	35.2358333	52.3141667	IR	Semnān		49491		859	Asia/Tehran
32767	Qarchak	35.4394444	51.5688889	IR	Tehrān		251834		966	Asia/Tehran
41210	Khorram Darreh	36.2166667	49.2	IR	Zanjan		50528		1593	Asia/Tehran
41813	Īstgāh-e Rāh Āhan-e Hashtgerd	35.9697222	50.6188889	IR	Tehrān		57123		1197	Asia/Tehran
110831	Āzād Shahr	37.0858333	55.1722222	IR	Mazandaran		47590		143	Asia/Tehran
111421	Zarand	30.8108333	56.5672222	IR	Ostān-e Kermān		58983		1651	Asia/Tehran
111453	Zanjān	36.6644444	48.4855556	IR	Zanjan		357471		1642	Asia/Tehran
111822	Yazd	31.8972222	54.3675	IR	Yazd		477905		1229	Asia/Tehran
112214	Varāmīn	35.3252778	51.6455556	IR	Tehrān		179603		916	Asia/Tehran
112646	Torbat-e Ḩeydarīyeh	35.2736111	59.22	IR	Khorasan Ostan-e		125633		1330	Asia/Tehran
112656	Tonekābon	36.8086111	50.8819444	IR	Mazandaran		37501		8	Asia/Tehran
112931	Tehrān	35.6719444	51.4244444	IR	Tehrān		7153309		1149	Asia/Tehran
113343	Hashtpar	37.7975	48.8988889	IR	Gīlān		45305		101	Asia/Tehran
113491	Tākestān	36.0625	49.6988889	IR	Zanjan		71499		1263	Asia/Tehran
113508	Takāb	36.4055556	47.1183333	IR	Ostān-e Āz̄arbāyjān-e Sharqī		51541		1744	Asia/Tehran
113632	Taft	31.7475	54.2041667	IR	Yazd		19394		1524	Asia/Tehran
113646	Tabrīz	38.08	46.2919444	IR	Āz̄ārbāyjān-e Gharbī		1424641		1395	Asia/Tehran
113659	Ţabas	33.5883333	56.9225	IR	Khorasan Ostan-e		49993		668	Asia/Tehran
114049	Sonqor	34.7827778	47.5980556	IR	Kermānshāh		43174		1719	Asia/Tehran
114259	Sīrjān	29.4513889	55.6716667	IR	Ostān-e Kermān		207645		1749	Asia/Tehran
114584	Shūshtar	32.0436111	48.8569444	IR	Ostān-e Khūzestān		77507		60	Asia/Tehran
114593	Shūsh	32.1941667	48.2436111	IR	Ostān-e Khūzestān		52284		63	Asia/Tehran
115019	Shīrāz	29.615	52.5383333	IR	Fārs Province		1249942		1531	Asia/Tehran
115770	Shahr-e Kord	32.3255556	50.8644444	IR	Chahār Maḩāll va Bakhtīārī		129153		2061	Asia/Tehran
115781	Shahr-e Bābak	30.1077778	55.1227778	IR	Ostān-e Kermān		52409		1847	Asia/Tehran
116102	Shādegān	30.6497222	48.6647222	IR	Ostān-e Khūzestān		37220		20	Asia/Tehran
116402	Semnān	35.5752778	53.3941667	IR	Semnān		124826		1137	Asia/Tehran
116406	Semīrom	31.4166667	51.5666667	IR	Ostān-e Eşfahān		27220		2659	Asia/Tehran
116667	Sāveh	35.0094444	50.3733333	IR	Markazi		175533		984	Asia/Tehran
116996	Sārī	36.5677778	53.0586111	IR	Māzandarān Province		255396		52	Asia/Tehran
117392	Saqqez	36.2452778	46.2752778	IR	Kordestān		151237		1462	Asia/Tehran
117574	Sanandaj	35.3172222	46.9988889	IR	Kordestān		349176		1487	Asia/Tehran
117656	Salmās	38.1975	44.7680556	IR	Ostān-e Āz̄arbāyjān-e Sharqī		81606		1397	Asia/Tehran
117793	Shāhīn Dezh	36.6691667	46.5672222	IR	Ostān-e Āz̄arbāyjān-e Sharqī		41442		1372	Asia/Tehran
118063	Sabzevār	36.2144444	57.6797222	IR	Khorasan Ostan-e		226183		999	Asia/Tehran
118191	Rūdsar	37.1361111	50.2866667	IR	Gīlān		47502		-4	Asia/Tehran
118367	Robāţ Karīm	35.4730556	51.0833333	IR	Tehrān		62753		1029	Asia/Tehran
